"DSDATA","SOMEID","ORDER","RECOMMENDATIONOFFERID"
"","37765407","5","37764772"
"","37765407","6","37764805"
"","37765407","7","37764796"
"","37765407","8","37764794"
"","37765407","9","37764774"
"","37765407","10","37764773"
"","37765407","11","37764784"
"","37765407","12","37764787"
"","37765407","13","37764804"
"","37765407","14","37764792"
"","37765407","15","37764769"
"","37765407","16","37764806"
"","37765407","17","37764803"
"","37765407","18","37764756"
"","37765407","19","37764758"
"","37765407","20","37764775"
"","37765407","21","37764797"
"","37765407","22","37764809"
"","37765407","23","37764789"
"","37765407","24","37764782"
"","37765407","25","37764768"
"","37765407","26","37764781"
"","37765407","27","37764766"
"","37765407","28","37764802"
"","37765407","29","37764780"
"","37765408","0","37765593"
"","37765408","1","37764771"
"","37765408","2","37764785"
"","37765408","3","37764770"
"","37765408","4","37764786"
"","37765408","5","37764772"
"","37765408","6","37764805"
"","37765408","7","37764796"
"","37765408","8","37764794"
"","37765408","9","37764774"
"","37765408","10","37764773"
"","37765408","11","37764784"
"","37765408","12","37764787"
"","37765408","13","37764804"
"","37765408","14","37764792"
"","37765408","15","37764769"
"","37765408","16","37764806"
"","37765408","17","37764803"
"","37765408","18","37764756"
"","37765408","19","37764758"
"","37765408","20","37764775"
"","37765408","21","37764797"
"","37765408","22","37764809"
"","37765408","23","37764789"
"","37765408","24","37764782"
"","37765408","25","37764768"
"","37765408","26","37764781"
"","37765408","27","37764766"
"","37765408","28","37764802"
"","37765408","29","37764780"
"","37765409","0","37765593"
"","37765409","1","37764770"
"","37765409","2","37764771"
"","37765409","3","37764785"
"","37765409","4","37764786"
"","37765409","5","37764772"
"","37765409","6","37764805"
"","37765409","7","37764796"
"","37765409","8","37764794"
"","37765409","9","37764774"
"","37765409","10","37764773"
"","37765409","11","37764784"
"","37765409","12","37764787"
"","37765409","13","37764804"
"","37765409","14","37764792"
"","37765409","15","37764769"
"","37765409","16","37764806"
"","37765409","17","37764803"
"","37765409","18","37764756"
"","37765409","19","37764758"
"","37765409","20","37764775"
"","37765409","21","37764797"
"","37765409","22","37764809"
"","37765409","23","37764789"
"","37765409","24","37764782"
"","37765409","25","37764768"
"","37765409","26","37764781"
"","37765409","27","37764766"
"","37765409","28","37764802"
"","37765409","29","37764780"
"","37765410","0","37765593"
"","37765410","1","37764771"
"","37765410","2","37764785"
"","37765410","3","37764770"
"","37765410","4","37764786"
"","37765410","5","37764772"
"","37765410","6","37764805"
"","37765410","7","37764796"
"","37765410","8","37764794"
"","37765410","9","37764774"
"","37765410","10","37764773"
"","37765410","11","37764784"
"","37765410","12","37764787"
"","37765410","13","37764804"
"","37765410","14","37764792"
"","37765410","15","37764769"
"","37765410","16","37764806"
"","37765410","17","37764803"
"","37765410","18","37764756"
"","37765410","19","37764758"
"","37765410","20","37764775"
"","37765410","21","37764797"
"","37765410","22","37764809"
"","37765410","23","37764789"
"","37765410","24","37764782"
"","37765410","25","37764768"
"","37765410","26","37764781"
"","37765410","27","37764766"
"","37765410","28","37764802"
"","37765410","29","37764780"
"","37765411","0","37765593"
"","37765411","1","37764770"
"","37765411","2","37764786"
"","37765411","3","37764771"
"","37765411","4","37764785"
"","37765411","5","37764772"
"","37765411","6","37764805"
"","37765411","7","37764796"
"","37765411","8","37764794"
"","37765411","9","37764774"
"","37765411","10","37764773"
"","37765411","11","37764784"
"","37765411","12","37764787"
"","37765411","13","37764804"
"","37765411","14","37764792"
"","37765411","15","37764769"
"","37765411","16","37764806"
"","37765411","17","37764803"
"","37765411","18","37764756"
"","37765411","19","37764758"
"","37765411","20","37764775"
"","37765411","21","37764797"
"","37765411","22","37764809"
"","37765411","23","37764789"
"","37765411","24","37764782"
"","37765411","25","37764768"
"","37765411","26","37764781"
"","37765411","27","37764766"
"","37765411","28","37764802"
"","37765411","29","37764780"
"","37765412","0","37765593"
"","37765412","1","37764770"
"","37765412","2","37764771"
"","37765412","3","37764785"
"","37765412","4","37764786"
"","37765412","5","37764772"
"","37765412","6","37764805"
"","37765412","7","37764796"
"","37765412","8","37764794"
"","37765412","9","37764774"
"","37765412","10","37764773"
"","37765412","11","37764784"
"","37765412","12","37764787"
"","37765412","13","37764804"
"","37765412","14","37764792"
"","37765412","15","37764769"
"","37765412","16","37764806"
"","37765412","17","37764803"
"","37765412","18","37764756"
"","37765412","19","37764758"
"","37765412","20","37764775"
"","37765412","21","37764797"
"","37765412","22","37764809"
"","37765412","23","37764789"
"","37765412","24","37764782"
"","37765412","25","37764768"
"","37765412","26","37764781"
"","37765412","27","37764766"
"","37765412","28","37764802"
"","37765412","29","37764780"
"","37765413","0","37765593"
"","37765413","1","37764770"
"","37765413","2","37764786"
"","37765413","3","37764771"
"","37765413","4","37764785"
"","37765413","5","37764772"
"","37765413","6","37764805"
"","37765413","7","37764796"
"","37765413","8","37764794"
"","37765413","9","37764774"
"","37765413","10","37764773"
"","37765413","11","37764784"
"","37765413","12","37764787"
"","37765413","13","37764804"
"","37765413","14","37764792"
"","37765413","15","37764769"
"","37765413","16","37764806"
"","37765413","17","37764803"
"","37765413","18","37764756"
"","37765413","19","37764758"
"","37765413","20","37764775"
"","37765413","21","37764797"
"","37765413","22","37764809"
"","37765413","23","37764789"
"","37765413","24","37764782"
"","37765413","25","37764768"
"","37765413","26","37764781"
"","37765413","27","37764766"
"","37765413","28","37764802"
"","37765413","29","37764780"
"","37765414","0","37765593"
"","37765414","1","37764771"
"","37765414","2","37764785"
"","37765414","3","37764770"
"","37765414","4","37764786"
"","37765414","5","37764772"
"","37765414","6","37764805"
"","37765414","7","37764796"
"","37765414","8","37764794"
"","37765414","9","37764774"
"","37765414","10","37764773"
"","37765414","11","37764784"
"","37765414","12","37764787"
"","37765414","13","37764804"
"","37765414","14","37764792"
"","37765414","15","37764769"
"","37765414","16","37764806"
"","37765414","17","37764803"
"","37765414","18","37764756"
"","37765414","19","37764758"
"","37765414","20","37764775"
"","37765414","21","37764797"
"","37765414","22","37764809"
"","37765414","23","37764789"
"","37765414","24","37764782"
"","37765414","25","37764768"
"","37765414","26","37764781"
"","37765414","27","37764766"
"","37765414","28","37764802"
"","37765414","29","37764780"
"","37765415","0","37765593"
"","37765415","1","37764770"
"","37765415","2","37764771"
"","37765415","3","37764785"
"","37765415","4","37764786"
"","37765415","5","37764772"
"","37765415","6","37764805"
"","37765415","7","37764796"
"","37765415","8","37764794"
"","37765415","9","37764774"
"","37765415","10","37764773"
"","37765415","11","37764784"
"","37765415","12","37764787"
"","37765415","13","37764804"
"","37765415","14","37764792"
"","37765415","15","37764769"
"","37765415","16","37764806"
"","37765415","17","37764803"
"","37765415","18","37764756"
"","37765415","19","37764758"
"","37765415","20","37764775"
"","37765415","21","37764797"
"","37765415","22","37764809"
"","37765415","23","37764789"
"","37765415","24","37764782"
"","37765415","25","37764768"
"","37765415","26","37764781"
"","37765415","27","37764766"
"","37765415","28","37764802"
"","37765415","29","37764780"
"","37765416","0","37765593"
"","37765416","1","37764805"
"","37765416","2","37764794"
"","37765416","3","37764796"
"","37765416","4","37764772"
"","37765416","5","37764774"
"","37765416","6","37764786"
"","37765416","7","37764773"
"","37765416","8","37764770"
"","37765416","9","37764784"
"","37765416","10","37764771"
"","37765416","11","37764785"
"","37765416","12","37764787"
"","37765416","13","37764804"
"","37765416","14","37764792"
"","37765416","15","37764769"
"","37765416","16","37764806"
"","37765416","17","37764803"
"","37765416","18","37764756"
"","37765416","19","37764758"
"","37765416","20","37764775"
"","37765416","21","37764797"
"","37765416","22","37764809"
"","37765416","23","37764789"
"","37765416","24","37764782"
"","37765416","25","37764768"
"","37765416","26","37764781"
"","37765416","27","37764766"
"","37765416","28","37764802"
"","37765416","29","37764780"
"","37765417","0","37765593"
"","37765417","1","37764805"
"","37765417","2","37764794"
"","37765417","3","37764796"
"","37765417","4","37764774"
"","37765417","5","37764772"
"","37765417","6","37764786"
"","37765417","7","37764773"
"","37765417","8","37764770"
"","37765417","9","37764784"
"","37765417","10","37764787"
"","37765417","11","37764771"
"","37765417","12","37764785"
"","37765417","13","37764804"
"","37765417","14","37764792"
"","37765417","15","37764769"
"","37765417","16","37764806"
"","37765417","17","37764803"
"","37765417","18","37764756"
"","37765417","19","37764758"
"","37765417","20","37764775"
"","37765417","21","37764797"
"","37765417","22","37764809"
"","37765417","23","37764789"
"","37765417","24","37764782"
"","37765417","25","37764768"
"","37765417","26","37764781"
"","37765417","27","37764766"
"","37765417","28","37764802"
"","37765417","29","37764780"
"","37765418","0","37765593"
"","37765418","1","37764772"
"","37765418","2","37764786"
"","37765418","3","37764805"
"","37765418","4","37764796"
"","37765418","5","37764794"
"","37765418","6","37764770"
"","37765418","7","37764774"
"","37765418","8","37764771"
"","37765418","9","37764785"
"","37765418","10","37764773"
"","37765418","11","37764784"
"","37765418","12","37764787"
"","37765418","13","37764804"
"","37765418","14","37764792"
"","37765418","15","37764769"
"","37765418","16","37764806"
"","37765418","17","37764803"
"","37765418","18","37764756"
"","37765418","19","37764758"
"","37765418","20","37764775"
"","37765418","21","37764797"
"","37765418","22","37764809"
"","37765418","23","37764789"
"","37765418","24","37764782"
"","37765418","25","37764768"
"","37765418","26","37764781"
"","37765418","27","37764766"
"","37765418","28","37764802"
"","37765418","29","37764780"
"","37765419","0","37765593"
"","37765419","1","37764773"
"","37765419","2","37764805"
"","37765419","3","37764774"
"","37765419","4","37764784"
"","37765419","5","37764794"
"","37765419","6","37764787"
"","37765419","7","37764796"
"","37765419","8","37764772"
"","37765419","9","37764786"
"","37765419","10","37764770"
"","37765419","11","37764771"
"","37765419","12","37764785"
"","37765419","13","37764804"
"","37765419","14","37764792"
"","37765419","15","37764769"
"","37765419","16","37764806"
"","37765419","17","37764803"
"","37765419","18","37764756"
"","37765419","19","37764758"
"","37765419","20","37764775"
"","37765419","21","37764797"
"","37765419","22","37764809"
"","37765419","23","37764789"
"","37765419","24","37764782"
"","37765419","25","37764768"
"","37765419","26","37764781"
"","37765419","27","37764766"
"","37765419","28","37764802"
"","37765419","29","37764780"
"","37765420","0","37765593"
"","37765420","1","37764773"
"","37765420","2","37764805"
"","37765420","3","37764774"
"","37765420","4","37764784"
"","37765420","5","37764794"
"","37765420","6","37764796"
"","37765420","7","37764787"
"","37765420","8","37764772"
"","37765420","9","37764786"
"","37765420","10","37764770"
"","37765420","11","37764771"
"","37765420","12","37764785"
"","37765420","13","37764804"
"","37765420","14","37764792"
"","37765420","15","37764769"
"","37765420","16","37764806"
"","37765420","17","37764803"
"","37765420","18","37764756"
"","37765420","19","37764758"
"","37765420","20","37764775"
"","37765420","21","37764797"
"","37765420","22","37764809"
"","37765420","23","37764789"
"","37765420","24","37764782"
"","37765420","25","37764768"
"","37765420","26","37764781"
"","37765420","27","37764766"
"","37765420","28","37764802"
"","37765420","29","37764780"
"","37765421","0","37765593"
"","37765421","1","37764804"
"","37765421","2","37764787"
"","37765421","3","37764784"
"","37765421","4","37764773"
"","37765421","5","37764805"
"","37765421","6","37764792"
"","37765421","7","37764774"
"","37765421","8","37764794"
"","37765421","9","37764796"
"","37765421","10","37764769"
"","37765421","11","37764772"
"","37765421","12","37764786"
"","37765421","13","37764806"
"","37765421","14","37764770"
"","37765421","15","37764771"
"","37765421","16","37764785"
"","37765421","17","37764803"
"","37765421","18","37764756"
"","37765421","19","37764758"
"","37765421","20","37764775"
"","37765421","21","37764797"
"","37765421","22","37764809"
"","37765421","23","37764789"
"","37765421","24","37764782"
"","37765421","25","37764768"
"","37765421","26","37764781"
"","37765421","27","37764766"
